assessid,stockid,mgmt,assessor,years,start_year,report_year,method,methodshort,methodlong,country,region,area,areaid,stocklong,class,order,family,genus,species,species_orig,comm_name,assess_if_mostrecent,assesssource,state_of_stock,primary_country,primary_FAOarea,assess_notes,M,M_year,M_notes,M_source,M_source_notes,B_start,B_end,F_start,F_end,C_start,C_end,terminal_year,assess_order,ty,ty_minus1,key_ty,key_ty_minus1,B_ty,B_ty_minus1,B_type,B_unit,TBbest_ty,TBbest_ty_minus1,TB_ty,TB_ty_minus1,TN_ty,TN_ty_minus1,SSB_ty,SSB_ty_minus1,SSB_E00eggs_ty,SSB_E00eggs_ty_minus1,F_ty,F_ty_minus1,F_type,F_unit,ERbest_ty,ERbest_ty_minus1,ER_ty,ER_ty_minus1,instF_ty,instF_ty_minus1
DFO-SG-WINFLOUN4T-1960-2011-CHING,WINFLOUN4T,DFO,DFO-SG,1960-2011,1960,2011,Unknown,Unknown,Unknown,Canada,Canada East Coast,Southern Gulf of St. Lawrence,Canada-DFO-4T,Winter flounder Southern Gulf of St. Lawrence,Actinopterygii,Pleuronectiformes,Pleuronectidae,Pseudopleuronectes,Pseudopleuronectes americanus,Pseudopleuronectes americanus,Winter flounder,0,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/SAR-AS/2012/2012_016-eng.pdf,Current,Canada,21,NULL,NA,NA,NA,NA,NA,1973,2011,1973,2011,1960,2011,2011,1.5,2011,2010,DFO-SG-WINFLOUN4T-1960-2011-CHING_2011,DFO-SG-WINFLOUN4T-1960-2011-CHING_2010,26100000,46000000,TN-E00,E00,NA,NA,NA,NA,26100000,46000000,60300,79600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0197,0.0132
DFO-SG-WINFLOUN4T-1960-2012-OSGOOD,WINFLOUN4T,DFO,DFO-SG,1960-2012,1960,2012,VPA,VPA,Virtual Population Analysis,Canada,Canada East Coast,Southern Gulf of St. Lawrence,Canada-DFO-4T,Winter flounder Southern Gulf of St. Lawrence,Actinopterygii,Pleuronectiformes,Pleuronectidae,Pseudopleuronectes,Pseudopleuronectes americanus,Pseudopleuronectes americanus,Winter flounder,999,http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2012/2012_053-eng.pdf,Current,Canada,21,NULL,0.834892295,NULL,Mean of 3+ age groups and all years,NA,NA,1973,2012,1973,2011,1960,2011,2011,1.5,2011,2010,DFO-SG-WINFLOUN4T-1960-2012-OSGOOD_2011,DFO-SG-WINFLOUN4T-1960-2012-OSGOOD_2010,2520000000,4020000000,TN-E00,E00,NA,NA,NA,NA,2520000000,4020000000,60600,79500,NA,NA,0.583333333,0.360696517,ERbest-ratio,ratio,0.583333333,0.360696517,NA,NA,NA,NA
NEFSC-WINFLOUN5Z-1964-2011-HIVELY,WINFLOUN5Z,NMFS,NEFSC,1964-2011,1964,2011,VPA,ADAPT,A general approach to fitting VPA models. ADAPT is based on minimising the sum-of-squares over any number of indices of abundance to find best-fit parameters.,USA,US East Coast,Georges Bank,USA-NMFS-5Z,Winter flounder Georges Bank,Actinopterygii,Pleuronectiformes,Pleuronectidae,Pseudopleuronectes,Pseudopleuronectes americanus,Pseudopleuronectes americanus,Winter flounder,0,http://www.nefsc.noaa.gov/nefsc/publications/crd/crd1117/,Current,USA,21,NULL,NA,NA,NA,NA,NA,1982,2011,1982,2010,1964,2010,2010,2,2010,2009,NEFSC-WINFLOUN5Z-1964-2011-HIVELY_2010,NEFSC-WINFLOUN5Z-1964-2011-HIVELY_2009,9700,7920,SSB-MT,MT,NA,NA,NA,NA,43800000,32500000,9700,7920,NA,NA,0.154,0.23,F-1/yr,1/yr,NA,NA,NA,NA,0.154,0.23
NEFSC-WINFLOUN5Z-1982-2014-SISIMP2016,WINFLOUN5Z,NMFS,NEFSC,1982-2014,1982,2014,VPA,ADAPT,A general approach to fitting VPA models. ADAPT is based on minimising the sum-of-squares over any number of indices of abundance to find best-fit parameters.,USA,US East Coast,Georges Bank,USA-NMFS-5Z,Winter flounder Georges Bank,Actinopterygii,Pleuronectiformes,Pleuronectidae,Pseudopleuronectes,Pseudopleuronectes americanus,Pseudopleuronectes americanus,Winter flounder,999,,Current,USA,21,Imported from SIS data dump received 2016,NA,NA,NA,NA,NA,1982,2014,1982,2014,1982,2014,2014,1,2010,2009,NEFSC-WINFLOUN5Z-1982-2014-SISIMP2016_2010,NEFSC-WINFLOUN5Z-1982-2014-SISIMP2016_2009,5000,4280,SSB-MT,MT,NA,NA,NA,NA,NA,NA,5000,4280,NA,NA,0.365,0.459,F-1/yr,1/yr,NA,NA,NA,NA,0.365,0.459
NEFSC-WINFLOUND5Y-1982-2008-NITSCHKE,WINFLOUND5Y,NMFS,NEFSC,1982-2008,1982,2008,Unknown,Unknown,Unknown,USA,US East Coast,Gulf of Maine,USA-NMFS-5Y,Winter flounder Gulf of Maine,Actinopterygii,Pleuronectiformes,Pleuronectidae,Pseudopleuronectes,Pseudopleuronectes americanus,Pseudopleuronectes americanus,Winter flounder,0,http://www.nefsc.noaa.gov/nefsc/publications/crd/crd0815/,Current,USA,21,no rebuilding program.,0.2,2008,,NA,NA,NA,NA,NA,NA,1982,2007,2007,2,2007,2006,NEFSC-WINFLOUND5Y-1982-2008-NITSCHKE_2007,NEFSC-WINFLOUND5Y-1982-2008-NITSCHKE_2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEFSC-WINFLOUND5Y-2009-2014-SISIMP2016,WINFLOUND5Y,NMFS,NEFSC,2009-2014,2009,2014,Unknown,Unknown,Unknown,USA,US East Coast,Gulf of Maine,USA-NMFS-5Y,Winter flounder Gulf of Maine,Actinopterygii,Pleuronectiformes,Pleuronectidae,Pseudopleuronectes,Pseudopleuronectes americanus,Pseudopleuronectes americanus,Winter flounder,999,,Current,USA,21,Imported from SIS data dump received 2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,2014,2014,1,2007,2006,NEFSC-WINFLOUND5Y-2009-2014-SISIMP2016_2007,NEFSC-WINFLOUND5Y-2009-2014-SISIMP2016_2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEFSC-WINFLOUNSNEMATL-1980-2010-HIVELY,WINFLOUNSNEMATL,NMFS,NEFSC,1980-2010,1980,2010,Statistical catch at age model,ASAP,Age Structured Assessment Program,USA,US East Coast,Southern New England /Mid Atlantic,USA-NMFS-SNEMATL,Winter flounder Southern New England /Mid Atlantic,Actinopterygii,Pleuronectiformes,Pleuronectidae,Pseudopleuronectes,Pseudopleuronectes americanus,Pseudopleuronectes americanus,Winter flounder,0,http://www.nefsc.noaa.gov/nefsc/publications/crd/crd1117/,Current,USA,21,NULL,0.3,NULL,,NA,NA,1981,2010,1981,2010,1981,2010,2010,2,2010,2009,NEFSC-WINFLOUNSNEMATL-1980-2010-HIVELY_2010,NEFSC-WINFLOUNSNEMATL-1980-2010-HIVELY_2009,7080,5730,SSB-MT,MT,NA,NA,NA,NA,NA,NA,7080,5730,NA,NA,0.05,0.09,F-1/yr,1/yr,NA,NA,NA,NA,0.05,0.09
NEFSC-WINFLOUNSNEMATL-1980-2013-SISIMP2016,WINFLOUNSNEMATL,NMFS,NEFSC,1980-2013,1980,2013,Statistical catch at age model,ASAP,Age Structured Assessment Program,USA,US East Coast,Southern New England /Mid Atlantic,USA-NMFS-SNEMATL,Winter flounder Southern New England /Mid Atlantic,Actinopterygii,Pleuronectiformes,Pleuronectidae,Pseudopleuronectes,Pseudopleuronectes americanus,Pseudopleuronectes americanus,Winter flounder,999,,Current,USA,21,Imported from SIS data dump received 2016,NA,NA,NA,NA,NA,NA,NA,1981,2014,1981,2014,2014,1,2010,2009,NEFSC-WINFLOUNSNEMATL-1980-2013-SISIMP2016_2010,NEFSC-WINFLOUNSNEMATL-1980-2013-SISIMP2016_2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,0.11,F-1/yr,1/yr,NA,NA,NA,NA,0.07,0.11
NEFSC-WITFLOUN5Y-1982-2008-WIGLEY,WITFLOUN5Y,NMFS,NEFSC,1982-2008,1982,2008,VPA,VPA,Virtual Population Analysis,USA,US East Coast,Gulf of Maine,USA-NMFS-5Y,Witch flounder Gulf of Maine,Actinopterygii,Pleuronectiformes,Pleuronectidae,Glyptocephalus,Glyptocephalus cynoglossus,Glyptocephalus cynoglossus,Witch flounder,0,http://www.nefsc.noaa.gov/nefsc/publications/crd/crd0815/,Current,USA,21,,0.15,NULL,,NA,NA,1982,2007,1982,2007,1982,2007,2007,2,2007,2006,NEFSC-WITFLOUN5Y-1982-2008-WIGLEY_2007,NEFSC-WITFLOUN5Y-1982-2008-WIGLEY_2006,3430,3700,SSB-MT,MT,NA,NA,NA,NA,NA,NA,3430,3700,NA,NA,0.29,0.47,F-1/yr,1/yr,0.148,0.229,0.148,0.229,0.29,0.47
NEFSC-WITFLOUN5Y-1982-2014-SISIMP2016,WITFLOUN5Y,NMFS,NEFSC,1982-2014,1982,2014,VPA,VPA,Virtual Population Analysis,USA,US East Coast,Gulf of Maine,USA-NMFS-5Y,Witch flounder Gulf of Maine,Actinopterygii,Pleuronectiformes,Pleuronectidae,Glyptocephalus,Glyptocephalus cynoglossus,Glyptocephalus cynoglossus,Witch flounder,999,,Current,USA,21,Imported from SIS data dump received 2016,NA,NA,NA,NA,NA,1982,2014,1982,2014,1982,2014,2014,1,2007,2006,NEFSC-WITFLOUN5Y-1982-2014-SISIMP2016_2007,NEFSC-WITFLOUN5Y-1982-2014-SISIMP2016_2006,2400,2590,SSB-MT,MT,NA,NA,NA,NA,NA,NA,2400,2590,NA,NA,0.568,0.899,F-1/yr,1/yr,NA,NA,NA,NA,0.568,0.899
WGNSSK-WITFLOUNIIIa-IV-VIId-1968-2015-ICESIMP2018,WITFLOUNIIIa-IV-VIId,ICES,WGNSSK,1968-2015,1968,2015,Unknown,Unknown,Unknown,multinational,Europe (EU),ICES 3a-4-7d,multinational-ICES-IIIa-IV-VIId,Witch flounder ICES 3a-4-7d,Actinopterygii,Pleuronectiformes,Pleuronectidae,Glyptocephalus,Glyptocephalus cynoglossus,Glyptocephalus cynoglossus,Witch flounder,0,http://www.ices.dk/sites/pub/Publication Reports/Advice/2015/2015/wit-nsea.pdf,Current,Denmark,27,Imported from ICES data dump covering 2011-2018,NA,NA,NA,NA,NA,1968,2015,NA,NA,1968,2014,2014,2,2014,2013,WGNSSK-WITFLOUNIIIa-IV-VIId-1968-2015-ICESIMP2018_2014,WGNSSK-WITFLOUNIIIa-IV-VIId-1968-2015-ICESIMP2018_2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WGNSSK-WITFLOUNIIIa-IV-VIId-1975-2016-ICESIMP2018,WITFLOUNIIIa-IV-VIId,ICES,WGNSSK,1975-2016,1975,2016,Unknown,Unknown,Unknown,multinational,Europe (EU),ICES 3a-4-7d,multinational-ICES-IIIa-IV-VIId,Witch flounder ICES 3a-4-7d,Actinopterygii,Pleuronectiformes,Pleuronectidae,Glyptocephalus,Glyptocephalus cynoglossus,Glyptocephalus cynoglossus,Witch flounder,999,http://www.ices.dk/sites/pub/Publication Reports/Advice/2017/2017/wit.27.3a47d.pdf,Current,Denmark,27,Imported from ICES data dump covering 2011-2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975,2016,2016,1,2014,2013,WGNSSK-WITFLOUNIIIa-IV-VIId-1975-2016-ICESIMP2018_2014,WGNSSK-WITFLOUNIIIa-IV-VIId-1975-2016-ICESIMP2018_2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFSC-WPOLLAI-1976-2013-CHING,WPOLLAI,NMFS,AFSC,1976-2013,1976,2013,Statistical catch at age model,AD-CAM,an AD-Model builder statistical Catch at Age Model,USA,US Alaska,Aleutian Islands,USA-NMFS-AI,Walleye pollock Aleutian Islands,Actinopterygii,Gadiformes,Gadidae,Theragra,Theragra chalcogramma,Theragra chalcogramma,Walleye pollock,0,http://www.afsc.noaa.gov/REFM/Docs/2012/AIpollock.pdf,Current,USA,67,NULL,NA,NA,NA,NA,NA,1978,2013,1978,2012,1977,2012,2012,2,2012,2011,AFSC-WPOLLAI-1976-2013-CHING_2012,AFSC-WPOLLAI-1976-2013-CHING_2011,235000,228000,TBbest-MT,MT,235000,228000,235000,228000,NA,NA,83600,81000,NA,NA,0.004089362,0.005307018,ERbest-ratio,ratio,0.004089362,0.005307018,NA,NA,0.007,0.009
AFSC-WPOLLAI-1978-2015-SISIMP2016,WPOLLAI,NMFS,AFSC,1978-2015,1978,2015,Unknown,Unknown,Unknown,USA,US Alaska,Aleutian Islands,USA-NMFS-AI,Walleye pollock Aleutian Islands,Actinopterygii,Gadiformes,Gadidae,Theragra,Theragra chalcogramma,Theragra chalcogramma,Walleye pollock,999,,Current,USA,67,Imported from SIS data dump received 2016,NA,NA,NA,NA,NA,1978,2015,1978,2014,1978,2014,2014,1,2012,2011,AFSC-WPOLLAI-1978-2015-SISIMP2016_2012,AFSC-WPOLLAI-1978-2015-SISIMP2016_2011,193000,194000,TBbest-MT,MT,193000,194000,193000,194000,NA,NA,71000,70100,NA,NA,0.005051813,0.006237113,ERbest-ratio,ratio,0.005051813,0.006237113,NA,NA,0.005,0.006
AFSC-WPOLLGA-1970-2014-HIVELY,WPOLLGA,NMFS,AFSC,1970-2014,1970,2014,Statistical catch at age model,AD-CAM,an AD-Model builder statistical Catch at Age Model,USA,US Alaska,Gulf of Alaska,USA-NMFS-GA,Walleye pollock Gulf of Alaska,Actinopterygii,Gadiformes,Gadidae,Theragra,Theragra chalcogramma,Theragra chalcogramma,Walleye pollock,0,http://www.afsc.noaa.gov/refm/stocks/assessments.htm,Current,USA,67,NULL,0.3,NULL,,NA,NA,1977,2013,1970,2014,1977,2013,2013,2,2013,2012,AFSC-WPOLLGA-1970-2014-HIVELY_2013,AFSC-WPOLLGA-1970-2014-HIVELY_2012,1070000,1110000,TBbest-MT,MT,1070000,1110000,1070000,1110000,NA,NA,340000,306000,NA,NA,0.09,0.09,ERbest-ratio,ratio,0.09,0.09,0.09,0.09,0.108,0.118
AFSC-WPOLLGA-1970-2015-SISIMP2016,WPOLLGA,NMFS,AFSC,1970-2015,1970,2015,Unknown,Unknown,Unknown,USA,US Alaska,Gulf of Alaska,USA-NMFS-GA,Walleye pollock Gulf of Alaska,Actinopterygii,Gadiformes,Gadidae,Theragra,Theragra chalcogramma,Theragra chalcogramma,Walleye pollock,999,,Current,USA,67,Imported from SIS data dump received 2016,NA,NA,NA,NA,NA,1970,2015,1970,2015,1970,2014,2014,1,2013,2012,AFSC-WPOLLGA-1970-2015-SISIMP2016_2013,AFSC-WPOLLGA-1970-2015-SISIMP2016_2012,1260000,1270000,TBbest-MT,MT,1260000,1270000,1260000,1270000,NA,NA,376000,342000,NA,NA,0.076507937,0.081889764,ERbest-ratio,ratio,0.076507937,0.081889764,NA,NA,0.107,0.112
VNIRO-WPOLLNAVAR-1984-2015-ASHBROOK,WPOLLNAVAR,RFFA,VNIRO,1984-2015,1984,2015,Integrated Analysis,SS1,Stock Synthesis v1.0 model,Russia,Other,Navarinsky,Russia-RFFA-NAVAR,Walleye pollock Navarinsky,Actinopterygii,Gadiformes,Gadidae,Theragra,Theragra chalcogramma,Theragra chalcogramma,Walleye pollock,999,https://www.fishsource.org/stock_page/1819,Current,Russia,61,NULL,NA,NA,NA,NA,NA,1994,2013,1994,2006,1984,2015,2006,1,2004,2003,VNIRO-WPOLLNAVAR-1984-2015-ASHBROOK_2004,VNIRO-WPOLLNAVAR-1984-2015-ASHBROOK_2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,902000,609000,NA,NA,0.39,0.5,F-1/yr,1/yr,NA,NA,NA,NA,0.39,0.5
VNIRO-WPOLLNAVAR-1994-2004-JENSEN,WPOLLNAVAR,RFFA,VNIRO,1994-2004,1994,2004,VPA,ISVPA,Instantaneous Separable VPA,Russia,Other,Navarinsky,Russia-RFFA-NAVAR,Walleye pollock Navarinsky,Actinopterygii,Gadiformes,Gadidae,Theragra,Theragra chalcogramma,Theragra chalcogramma,Walleye pollock,0,report received via email from Ray Hilborn,Current,Russia,61,"stock area unclear - title refers to Navarin Walleye Pollock, but catch is higher than SAUP catch for pollock in WBS",NA,NA,NA,NA,NA,1994,2004,1994,2004,1994,2004,2004,2,2004,2003,VNIRO-WPOLLNAVAR-1994-2004-JENSEN_2004,VNIRO-WPOLLNAVAR-1994-2004-JENSEN_2003,1600000,820000,TBbest-MT,MT,1600000,820000,1600000,820000,NA,NA,NA,NA,NA,NA,0.25,0.4,F-1/yr,1/yr,0.237,0.501,0.237,0.501,0.25,0.4
VNIRO-WPOLLNSO-1963-2012-CHING,WPOLLNSO,RFFA,VNIRO,1963-2012,1963,2012,VPA,XSA,Extended Survivor Analysis,Russia,Other,Northern Sea of Okhotsk,Russia-RFFA-NSO,Walleye pollock Northern Sea of Okhotsk,Actinopterygii,Gadiformes,Gadidae,Theragra,Theragra chalcogramma,Theragra chalcogramma,Walleye pollock,0,NULL,Current,Russia,61,Most of the timeseries data is Northern Sea of Okhotsk (catch data is the entire sea)so I labeled that as the areaid and therefore used WPOLLNSO as the stockid.,NA,NA,NA,NA,NA,1963,2012,1965,2008,1965,2008,2008,2,2008,2007,VNIRO-WPOLLNSO-1963-2012-CHING_2008,VNIRO-WPOLLNSO-1963-2012-CHING_2007,5170000,5130000,SSB-MT,MT,7440000,7320000,7440000,7320000,NA,NA,5170000,5130000,NA,NA,0.091129032,0.068579235,ERbest-ratio,ratio,0.091129032,0.068579235,NA,NA,NA,NA
VNIRO-WPOLLNSO-1963-2017-ASHBROOK,WPOLLNSO,RFFA,VNIRO,1963-2017,1963,2017,Statistical catch at age model,ICA,Integrated Catch-at-age Analysis,Russia,Other,Northern Sea of Okhotsk,Russia-RFFA-NSO,Walleye pollock Northern Sea of Okhotsk,Actinopterygii,Gadiformes,Gadidae,Theragra,Theragra chalcogramma,Theragra chalcogramma,Walleye pollock,999,https://www.fishsource.org/stock_page/1820,Current,Russia,61,NULL,NA,NA,NA,1,,1963,2014,1963,2010,1984,2017,2010,1,2008,2007,VNIRO-WPOLLNSO-1963-2017-ASHBROOK_2008,VNIRO-WPOLLNSO-1963-2017-ASHBROOK_2007,5160000,5130000,SSB-MT,MT,NA,NA,NA,NA,NA,NA,5160000,5130000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.143,0.168
VNIRO-WPOLLWBS-1970-2008-CHING,WPOLLWBS,RFFA,VNIRO,1970-2008,1970,2008,VPA,VPA,Virtual Population Analysis,Russia,Other,Western Bering Sea,Russia-RFFA-WBS,Walleye pollock Western Bering Sea,Actinopterygii,Gadiformes,Gadidae,Theragra,Theragra chalcogramma,Theragra chalcogramma,Walleye pollock,0,NULL,Current,Russia,61,NULL,NA,NA,NA,NA,NA,1970,2008,1970,2008,1970,2008,2008,2,2008,2007,VNIRO-WPOLLWBS-1970-2008-CHING_2008,VNIRO-WPOLLWBS-1970-2008-CHING_2007,954000,988000,TBbest-MT,MT,954000,988000,954000,988000,NA,NA,NA,NA,NA,NA,0.107966457,0.204453441,ERbest-ratio,ratio,0.107966457,0.204453441,NA,NA,NA,NA
VNIRO-WPOLLWBS-1970-2016-ASHBROOK,WPOLLWBS,RFFA,VNIRO,1970-2016,1970,2016,Integrated Analysis,SS1,Stock Synthesis v1.0 model,Russia,Other,Western Bering Sea,Russia-RFFA-WBS,Walleye pollock Western Bering Sea,Actinopterygii,Gadiformes,Gadidae,Theragra,Theragra chalcogramma,Theragra chalcogramma,Walleye pollock,999,https://www.fishsource.org/stock_page/1821,Current,Russia,61,NULL,NA,NA,NA,NA,NA,1970,2014,NA,NA,1970,2016,2014,1,2008,2007,VNIRO-WPOLLWBS-1970-2016-ASHBROOK_2008,VNIRO-WPOLLWBS-1970-2016-ASHBROOK_2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,958000,987000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NWFSC-WROCKPCOAST-1916-2011-STACHURA,WROCKPCOAST,NMFS,NWFSC,1916-2011,1916,2011,Integrated Analysis,SS3,Stock Synthesis v3.0 model,USA,US West Coast,Pacific Coast,USA-NMFS-PCOAST,Widow rockfish Pacific Coast,Actinopterygii,Scorpaeniformes,Sebastidae,Sebastes,Sebastes entomelas,Sebastes entomelas,Widow rockfish,0,http://www.pcouncil.org/wp-content/uploads/E1a_ATT3_STATUS_WIDOW_NOV2011BB.pdf,Current,USA,67,Obtained a word document of the assessment from the author that was used for this entry,0.12,NULL,"for females, 0.129 for males, units yr^-1",NA,NA,1916,2011,1916,2010,1916,2010,2010,2,2010,2009,NWFSC-WROCKPCOAST-1916-2011-STACHURA_2010,NWFSC-WROCKPCOAST-1916-2011-STACHURA_2009,67900,67400,TBbest-MT,MT,67900,67400,67900,67400,NA,NA,36100,35500,NA,NA,0.00224,0.00289,ERbest-ratio,ratio,0.00224,0.00289,0.00224,0.00289,NA,NA
NWFSC-WROCKPCOAST-1916-2015-SISIMP2016,WROCKPCOAST,NMFS,NWFSC,1916-2015,1916,2015,Integrated Analysis,SS3,Stock Synthesis v3.0 model,USA,US West Coast,Pacific Coast,USA-NMFS-PCOAST,Widow rockfish Pacific Coast,Actinopterygii,Scorpaeniformes,Sebastidae,Sebastes,Sebastes entomelas,Sebastes entomelas,Widow rockfish,999,,Current,USA,67,Imported from SIS data dump received 2016,NA,NA,NA,NA,NA,1916,2015,1916,2014,1916,2014,2014,1,2010,2009,NWFSC-WROCKPCOAST-1916-2015-SISIMP2016_2010,NWFSC-WROCKPCOAST-1916-2015-SISIMP2016_2009,90500,86900,TBbest-MT,MT,90500,86900,90500,86900,NA,NA,44300,43100,NA,NA,0.001977901,0.002140391,ERbest-ratio,ratio,0.001977901,0.002140391,NA,NA,0.0184,0.0196
SEFSC-WSHRIMPGM-1984-2011-HIVELY,WSHRIMPGM,NMFS,SEFSC,1984-2011,1984,2011,Integrated Analysis,SS3,Stock Synthesis v3.0 model,USA,US Southeast and Gulf,Gulf of Mexico,USA-NMFS-GM,White shrimp Gulf of Mexico,Malacostraca,Decapoda,Penaeidae,Litopenaeus,Litopenaeus setiferus,Litopenaeus setiferus,White shrimp,0,NULL,Current,USA,31,NULL,NA,NA,NA,NA,NA,1984,2011,1984,2011,1984,2011,2011,2,2011,2010,SEFSC-WSHRIMPGM-1984-2011-HIVELY_2011,SEFSC-WSHRIMPGM-1984-2011-HIVELY_2010,665000,459000,SSB-MT,MT,NA,NA,NA,NA,NA,NA,665000,459000,NA,NA,0.219,0.175,F-1/yr,1/yr,NA,NA,NA,NA,0.219,0.175
SEFSC-WSHRIMPGM-1984-2014-SISIMP2016,WSHRIMPGM,NMFS,SEFSC,1984-2014,1984,2014,Integrated Analysis,SS3,Stock Synthesis v3.0 model,USA,US Southeast and Gulf,Gulf of Mexico,USA-NMFS-GM,White shrimp Gulf of Mexico,Malacostraca,Decapoda,Penaeidae,Litopenaeus,Litopenaeus setiferus,Litopenaeus setiferus,White shrimp,999,,Current,USA,31,Imported from SIS data dump received 2016,NA,NA,NA,NA,NA,1984,2014,1984,2014,1984,2014,2014,1,2011,2010,SEFSC-WSHRIMPGM-1984-2014-SISIMP2016_2011,SEFSC-WSHRIMPGM-1984-2014-SISIMP2016_2010,677000,460000,SSB-MT,MT,NA,NA,NA,NA,NA,NA,677000,460000,NA,NA,1.05,0.892,F-1/yr,1/yr,NA,NA,NA,NA,1.05,0.892
NAFO-SC-YELL3LNO-1960-2009-BAUM,YELL3LNO,NAFO,NAFO-SC,1960-2009,1960,2009,Biomass dynamics model,ASPIC,Surplus production model,multinational,Canada East Coast,Grand Banks,multinational-NAFO-3LNO,Yellowtail flounder Grand Banks,Actinopterygii,Pleuronectiformes,Pleuronectidae,Limanda,Limanda ferruginea,Limanda ferruginea,Yellowtail flounder,0,http://www.nafo.int/fisheries/frames/fishery.html,Current,Canada,21,,NA,NA,NA,NA,NA,1965,2009,1965,2008,1960,2007,2007,2,2007,2006,NAFO-SC-YELL3LNO-1960-2009-BAUM_2007,NAFO-SC-YELL3LNO-1960-2009-BAUM_2006,120000,108000,TBbest-MT,MT,120000,108000,120000,108000,NA,NA,NA,NA,NA,NA,0.0386,0.00864,ERbest-ratio,ratio,0.0386,0.00864,0.0386,0.00864,0.038,0.008
NAFO-SC-YELL3LNO-1960-2015-WATSON,YELL3LNO,NAFO,NAFO-SC,1960-2015,1960,2015,Unknown,Unknown,Unknown,multinational,Canada East Coast,Grand Banks,multinational-NAFO-3LNO,Yellowtail flounder Grand Banks,Actinopterygii,Pleuronectiformes,Pleuronectidae,Limanda,Limanda ferruginea,Limanda ferruginea,Yellowtail flounder,999,http://archive.nafo.int/open/sc/2015/scr15-029.pdf,Current,Canada,21,NULL,NA,NA,NA,NA,NA,1965,2015,1965,2015,1960,2015,2015,1,2007,2006,NAFO-SC-YELL3LNO-1960-2015-WATSON_2007,NAFO-SC-YELL3LNO-1960-2015-WATSON_2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204000,210000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEFSC-YELLCCODGOM-1935-2008-LEGAULT,YELLCCODGOM,NMFS,NEFSC,1935-2008,1935,2008,VPA,VPA,Virtual Population Analysis,USA,US East Coast,Cape Cod / Gulf of Maine,USA-NMFS-CCOD5Y,Yellowtail flounder Cape Cod / Gulf of Maine,Actinopterygii,Pleuronectiformes,Pleuronectidae,Limanda,Limanda ferruginea,Limanda ferruginea,Yellowtail flounder,0,http://www.nefsc.noaa.gov/nefsc/publications/crd/crd0815/,Current,USA,21,,NA,NA,NA,NA,NA,1985,2007,1985,2007,1935,2007,2007,2,2007,2006,NEFSC-YELLCCODGOM-1935-2008-LEGAULT_2007,NEFSC-YELLCCODGOM-1935-2008-LEGAULT_2006,1920,1080,SSB-MT,MT,NA,NA,NA,NA,16900000,17900000,1920,1080,NA,NA,0.414,1.01,F-1/yr,1/yr,0.142,0.25,0.142,0.25,0.414,1.01
NEFSC-YELLCCODGOM-1985-2014-SISIMP2016,YELLCCODGOM,NMFS,NEFSC,1985-2014,1985,2014,VPA,VPA,Virtual Population Analysis,USA,US East Coast,Cape Cod / Gulf of Maine,USA-NMFS-CCOD5Y,Yellowtail flounder Cape Cod / Gulf of Maine,Actinopterygii,Pleuronectiformes,Pleuronectidae,Limanda,Limanda ferruginea,Limanda ferruginea,Yellowtail flounder,999,,Current,USA,21,Imported from SIS data dump received 2016,NA,NA,NA,NA,NA,1985,2014,1985,2014,1985,2014,2014,1,2007,2006,NEFSC-YELLCCODGOM-1985-2014-SISIMP2016_2007,NEFSC-YELLCCODGOM-1985-2014-SISIMP2016_2006,788,667,SSB-MT,MT,NA,NA,NA,NA,NA,NA,788,667,NA,NA,1.06,1.48,F-1/yr,1/yr,NA,NA,NA,NA,1.06,1.48
