"key","stockid","stockid_code","region","comparison","stock_comparison","stock_comparison_code","period","ty","MethodChange","B_recent","B_old","F_recent","F_old","Bmsy_recent","Bmsy_old","Fmsy_recent","Fmsy_old","B_by_Bmsy_recent","B_by_Bmsy_old","F_by_Fmsy_recent","F_by_Fmsy_old","OFL_ty_recent","OFL_ty_old","ty_code","num_assess","council","CouncilCode","interval.x","mu_B","mu_F","mu_Bmsy","mu_Fmsy","mu_B_by_Bmsy","mu_F_by_Fmsy","mu_OFL","log_B_recent","log_B_old","log_F_recent","log_F_old","log_Bmsy_recent","log_Bmsy_old","log_Fmsy_recent","log_Fmsy_old","log_B_by_Bmsy_recent","log_B_by_Bmsy_old","log_F_by_Fmsy_recent","log_F_by_Fmsy_old","log_OFL_ty_recent","log_OFL_ty_old","OFL_label","F_Fmsy_label","B_Bmsy_label","Fmsy_label","Bmsy_label","F_label","B_label","col_OFL_label","col_F_Fmsy_label","col_B_Bmsy_label","col_Fmsy_label","col_Bmsy_label","col_F_label","col_B_label","interval.y"
"HADNS-IIIa-VIa_12","HADNS-IIIa-VIa",7,"Europe (EU)",12,"HADNS-IIIa-VIa_12",94,1,2014,NA,508000,397000,0.091141732,0.116624685,132000,88000,0.19,0.37,1.356060606,1.352272727,1.768421053,0.843243243,87904.75996,122778.4707,2,6,"Europe (EU)",8,4,508000,0.091141732,132000,0.19,1.356060606,1.768421053,87904.75996,13.1382367265606,12.8916915596693,-2.39533948959644,-2.14879432078291,11.7905572015685,11.3850920934603,-1.66073120682165,-0.994252273343867,0.304583883209691,0.301786678431642,0.570087088011051,-0.170499818117249,11.384009234198,11.7181369592923,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,4
"HADNS-IIIa-VIa_13","HADNS-IIIa-VIa",7,"Europe (EU)",13,"HADNS-IIIa-VIa_13",95,1,2015,NA,530000,531000,0.078490566,0.07834275,132000,132000,0.19,0.19,1.083333333,1.106060606,2.094736842,2.142105263,91711.65901,91884.69988,3,6,"Europe (EU)",8,1,523000,0.079541109,132000,0.19,1.075757576,2.368421053,90500.37295,13.1806322855283,13.1825173002241,-2.54477683975972,-2.54666184796511,11.7905572015685,11.7905572015685,-1.66073120682165,-1.66073120682165,0.080042707365844,0.100804699067171,0.7394279330737,0.761789113208399,11.4264047931288,11.4282898078675,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
"HADNS-IIIa-VIa_14","HADNS-IIIa-VIa",7,"Europe (EU)",14,"HADNS-IIIa-VIa_14",96,1,2015,NA,523000,531000,0.079541109,0.07834275,132000,132000,0.19,0.19,1.075757576,1.106060606,2.368421053,2.142105263,90500.37295,91884.69988,3,6,"Europe (EU)",8,3,523000,0.079541109,132000,0.19,1.075757576,2.368421053,90500.37295,13.1673367430471,13.1825173002241,-2.53148129662944,-2.54666184796511,11.7905572015685,11.7905572015685,-1.66073120682165,-1.66073120682165,0.073025135240242,0.100804699067171,0.862223510759435,0.761789113208399,11.413109250674,11.4282898078675,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,3
"HADNS-IIIa-VIa_15","HADNS-IIIa-VIa",7,"Europe (EU)",15,"HADNS-IIIa-VIa_15",97,1,2016,NA,541000,579000,0.079667283,0.074438687,132000,132000,0.19,0.19,0.916666667,0.931818182,1.689473684,1.494736842,93615.10854,100190.6614,4,6,"Europe (EU)",8,2,541000,0.079667283,132000,0.19,0.916666667,1.689473684,93615.10854,13.2011745578286,13.2690577565551,-2.52989627934699,-2.59777948573011,11.7905572015685,11.7905572015685,-1.66073120682165,-1.66073120682165,-0.0870113766259934,-0.0706175670188314,0.524417050844919,0.401950165930297,11.4469470654652,11.5148302636888,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2
"HADNS-IIIa-VIa_2","HADNS-IIIa-VIa",7,"Europe (EU)",2,"HADNS-IIIa-VIa_2",98,1,2013,NA,292000,420000,0.16130137,0.111428571,88000,88000,0.37,0.35,2.068181818,2.670454545,0.591891892,0.522857143,90305.57545,124031.0023,1,6,"Europe (EU)",8,1,356000,0.132303371,132000,0.19,1.893939394,1.073684211,61602.54832,12.5845090812504,12.9480099902596,-1.82448080039665,-2.19437151219997,11.3850920934603,11.3850920934603,-0.994252273343867,-1.04982212449868,0.726669872510677,0.98224869949574,-0.524431275639121,-0.648447001368814,11.4109544811314,11.7282868318861,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
"HADNS-IIIa-VIa_3","HADNS-IIIa-VIa",7,"Europe (EU)",3,"HADNS-IIIa-VIa_3",99,1,2013,NA,380000,420000,0.123947368,0.111428571,132000,88000,0.19,0.35,1.992424242,2.670454545,0.994736842,0.522857143,65755.5291,124031.0023,1,6,"Europe (EU)",8,2,356000,0.132303371,132000,0.19,1.893939394,1.073684211,61602.54832,12.8479265317026,12.9480099902596,-2.08789825509509,-2.19437151219997,11.7905572015685,11.3850920934603,-1.66073120682165,-1.04982212449868,0.689352109378466,0.98224869949574,-0.00527705720666386,-0.648447001368814,11.0936990392801,11.7282868318861,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2
"HADNS-IIIa-VIa_4","HADNS-IIIa-VIa",7,"Europe (EU)",4,"HADNS-IIIa-VIa_4",100,1,2013,NA,374000,420000,0.125935829,0.111428571,132000,88000,0.19,0.35,1.962121212,2.670454545,0.984210526,0.522857143,64717.28391,124031.0023,1,6,"Europe (EU)",8,3,356000,0.132303371,132000,0.19,1.893939394,1.073684211,61602.54832,12.8320110763967,12.9480099902596,-2.07198279541551,-2.19437151219997,11.7905572015685,11.3850920934603,-1.66073120682165,-1.04982212449868,0.674026139051391,0.98224869949574,-0.0159154556267551,-0.648447001368814,11.0777835840718,11.7282868318861,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,3
"HADNS-IIIa-VIa_5","HADNS-IIIa-VIa",7,"Europe (EU)",5,"HADNS-IIIa-VIa_5",101,1,2013,NA,356000,420000,0.132303371,0.111428571,132000,88000,0.19,0.35,1.893939394,2.670454545,1.073684211,0.522857143,61602.54832,124031.0023,1,6,"Europe (EU)",8,5,356000,0.132303371,132000,0.19,1.893939394,1.073684211,61602.54832,12.7826860098342,12.9480099902596,-2.02265772821607,-2.19437151219997,11.7905572015685,11.3850920934603,-1.66073120682165,-1.04982212449868,0.638658995307876,0.98224869949574,0.0710959221249067,-0.648447001368814,11.0284585174971,11.7282868318861,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,5
"HADNS-IIIa-VIa_6","HADNS-IIIa-VIa",7,"Europe (EU)",6,"HADNS-IIIa-VIa_6",102,1,2014,NA,397000,461000,0.116624685,0.100433839,88000,88000,0.37,0.37,1.352272727,1.772727273,0.843243243,0.651351351,122778.4707,142571.4736,2,6,"Europe (EU)",8,0,508000,0.091141732,132000,0.19,1.356060606,1.768421053,87904.75996,12.8916915596693,13.0411533219788,-2.14879432078291,-2.29825608667768,11.3850920934603,11.3850920934603,-0.994252273343867,-0.994252273343867,0.301786678431642,0.572519192925177,-0.170499818117249,-0.428706072687034,11.7181369592923,11.8675987220699,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,0
"HADNS-IIIa-VIa_7","HADNS-IIIa-VIa",7,"Europe (EU)",7,"HADNS-IIIa-VIa_7",103,1,2014,NA,530000,461000,0.087358491,0.100433839,132000,88000,0.19,0.37,1.401515152,1.772727273,1.573684211,0.651351351,91711.65901,142571.4736,2,6,"Europe (EU)",8,1,508000,0.091141732,132000,0.19,1.356060606,1.768421053,87904.75996,13.1806322855283,13.0411533219788,-2.43773504048638,-2.29825608667768,11.7905572015685,11.3850920934603,-1.66073120682165,-0.994252273343867,0.3375539028379,0.572519192925177,0.453419501531204,-0.428706072687034,11.4264047931288,11.8675987220699,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
"HADNS-IIIa-VIa_8","HADNS-IIIa-VIa",7,"Europe (EU)",8,"HADNS-IIIa-VIa_8",104,1,2014,NA,523000,461000,0.088527725,0.100433839,132000,88000,0.19,0.37,1.371212121,1.772727273,1.6,0.651351351,90500.37295,142571.4736,2,6,"Europe (EU)",8,2,508000,0.091141732,132000,0.19,1.356060606,1.768421053,87904.75996,13.1673367430471,13.0411533219788,-2.42443949919304,-2.29825608667768,11.7905572015685,11.3850920934603,-1.66073120682165,-0.994252273343867,0.315695108524759,0.572519192925177,0.470003629245736,-0.428706072687034,11.413109250674,11.8675987220699,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2
"HADNS-IIIa-VIa_9","HADNS-IIIa-VIa",7,"Europe (EU)",9,"HADNS-IIIa-VIa_9",105,1,2014,NA,508000,461000,0.091141732,0.100433839,132000,88000,0.19,0.37,1.356060606,1.772727273,1.768421053,0.651351351,87904.75996,142571.4736,2,6,"Europe (EU)",8,4,508000,0.091141732,132000,0.19,1.356060606,1.768421053,87904.75996,13.1382367265606,13.0411533219788,-2.39533948959644,-2.29825608667768,11.7905572015685,11.3850920934603,-1.66073120682165,-0.994252273343867,0.304583883209691,0.572519192925177,0.570087088011051,-0.428706072687034,11.384009234198,11.8675987220699,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,4
"HADROCK_1","HADROCK",8,"Europe (EU)",1,"HADROCK_1",106,1,2011,NA,8790,11400,0.234357224,0.181,9000,9000,0.3,0.3,0.925555556,1.222222222,0.763333333,0.413333333,2075.157301,2691.330288,1,6,"Europe (EU)",8,1,7220,0.28531856,10200,0.2,0.675490196,1.465,1190.144634,9.08136999067922,9.34136863438259,-1.45090872940045,-1.70925824771631,9.10497985631836,9.10497985631836,-1.20397280432594,-1.20397280432594,-0.077361120677276,0.200670695280333,-0.270060471538643,-0.883500909857616,7.63779223750238,7.89779088121082,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
"HADROCK_10","HADROCK",8,"Europe (EU)",10,"HADROCK_10",107,1,2013,NA,17400,17700,0.113218391,0.111299435,9000,9000,0.2,0.2,0.657777778,0.528888889,0.32,1.23,2868.215599,2917.667593,3,6,"Europe (EU)",8,1,13500,0.145925926,10200,0.2,0.389215686,0.452,2225.339689,9.76422548520262,9.78131991856192,-2.1784366617447,-2.19553109708369,9.10497985631836,9.10497985631836,-1.6094379124341,-1.6094379124341,-0.418888128102467,-0.636976908882807,-1.13943428318836,0.207014169384326,7.96144537288293,7.97853980655542,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
"HADROCK_11","HADROCK",8,"Europe (EU)",11,"HADROCK_11",108,1,2013,NA,16800,17700,0.117261905,0.111299435,10200,9000,0.2,0.2,0.565686275,0.528888889,0.29,1.23,2769.311613,2917.667593,3,6,"Europe (EU)",8,2,13500,0.145925926,10200,0.2,0.389215686,0.452,2225.339689,9.72913416539135,9.78131991856192,-2.14334534162886,-2.19553109708369,9.23014299927236,9.10497985631836,-1.6094379124341,-1.6094379124341,-0.569715638903666,-0.636976908882807,-1.23787435600162,0.207014169384326,7.92635405313392,7.97853980655542,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2
"HADROCK_12","HADROCK",8,"Europe (EU)",12,"HADROCK_12",109,1,2013,NA,13500,17700,0.145925926,0.111299435,10200,9000,0.2,0.2,0.389215686,0.528888889,0.452,1.23,2225.339689,2917.667593,3,6,"Europe (EU)",8,3,13500,0.145925926,10200,0.2,0.389215686,0.452,2225.339689,9.51044496442652,9.78131991856192,-1.92465614218687,-2.19553109708369,9.23014299927236,9.10497985631836,-1.6094379124341,-1.6094379124341,-0.943621626296416,-0.636976908882807,-0.794073099149906,0.207014169384326,7.70766485216107,7.97853980655542,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,3
"HADROCK_13","HADROCK",8,"Europe (EU)",13,"HADROCK_13",110,1,2014,NA,19600,17500,0.099489796,0.111428571,10200,9000,0.2,0.2,0.391176471,0.417777778,1.92,2.12,3230.863549,2884.699597,4,6,"Europe (EU)",8,1,15100,0.129139073,10200,0.2,0.256862745,3.18,2489.083652,9.88328484521861,9.76995615991161,-2.3077001928403,-2.19437151219997,9.23014299927236,9.10497985631836,-1.6094379124341,-1.6094379124341,-0.938596488335822,-0.872805619402501,0.65232518603969,0.751416088683921,8.08050473311594,7.96717604769751,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
"HADROCK_14","HADROCK",8,"Europe (EU)",14,"HADROCK_14",111,1,2014,NA,15100,17500,0.129139073,0.111428571,10200,9000,0.2,0.2,0.256862745,0.417777778,3.18,2.12,2489.083652,2884.699597,4,6,"Europe (EU)",8,2,15100,0.129139073,10200,0.2,0.256862745,3.18,2489.083652,9.62245002280302,9.76995615991161,-2.04686537006574,-2.19437151219997,9.23014299927236,9.10497985631836,-1.6094379124341,-1.6094379124341,-1.3592134028989,-0.872805619402501,1.15688119679209,0.751416088683921,7.81966991048102,7.96717604769751,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2
"HADROCK_15","HADROCK",8,"Europe (EU)",15,"HADROCK_15",112,1,2015,NA,22900,28300,0.129694323,0.104946996,10200,10200,0.2,0.2,1.411764706,1.725490196,2.1,1.07,3774.835473,4664.971349,5,6,"Europe (EU)",8,1,22900,0.129694323,10200,0.2,1.411764706,2.1,3774.835473,10.0388921895423,10.2506170836313,-2.0425749588567,-2.25429985627903,9.23014299927236,9.23014299927236,-1.6094379124341,-1.6094379124341,0.344840486375063,0.545511181708426,0.741937344729377,0.0676586484738149,8.23611207742209,8.44783697156912,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
"HADROCK_2","HADROCK",8,"Europe (EU)",2,"HADROCK_2",113,1,2011,NA,8290,11400,0.248492159,0.181,9000,9000,0.2,0.3,0.897777778,1.222222222,1.35,0.413333333,1366.523409,2691.330288,1,6,"Europe (EU)",8,2,7220,0.28531856,10200,0.2,0.675490196,1.465,1190.144634,9.02280524812934,9.34136863438259,-1.39234398726319,-1.70925824771631,9.10497985631836,9.10497985631836,-1.6094379124341,-1.20397280432594,-0.107832704555691,0.200670695280333,0.300104592450338,-0.883500909857616,7.22002513584708,7.89779088121082,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2
"HADROCK_3","HADROCK",8,"Europe (EU)",3,"HADROCK_3",114,1,2011,NA,9310,11400,0.221267454,0.181,9000,9000,0.2,0.3,0.991111111,1.222222222,1.1,0.413333333,1534.660186,2691.330288,1,6,"Europe (EU)",8,3,7220,0.28531856,10200,0.2,0.675490196,1.465,1190.144634,9.13884437027111,9.34136863438259,-1.50838311007001,-1.70925824771631,9.10497985631836,9.10497985631836,-1.6094379124341,-1.20397280432594,-0.00892863085640895,0.200670695280333,0.0953101798043249,-0.883500909857616,7.33606425831505,7.89779088121082,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,3
"HADROCK_4","HADROCK",8,"Europe (EU)",4,"HADROCK_4",115,1,2011,NA,8970,11400,0.229654404,0.181,10200,9000,0.2,0.3,0.83627451,1.222222222,1.11,0.413333333,1478.614594,2691.330288,1,6,"Europe (EU)",8,4,7220,0.28531856,10200,0.2,0.675490196,1.465,1190.144634,9.10164095505284,9.34136863438259,-1.47117969138572,-1.70925824771631,9.23014299927236,9.10497985631836,-1.6094379124341,-1.20397280432594,-0.178798358552171,0.200670695280333,0.104360015324243,-0.883500909857616,7.29886084322173,7.89779088121082,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,4
"HADROCK_5","HADROCK",8,"Europe (EU)",5,"HADROCK_5",116,1,2011,NA,7220,11400,0.28531856,0.181,10200,9000,0.2,0.3,0.675490196,1.222222222,1.465,0.413333333,1190.144634,2691.330288,1,6,"Europe (EU)",8,5,7220,0.28531856,10200,0.2,0.675490196,1.465,1190.144634,8.88461023188687,9.34136863438259,-1.25414896854985,-1.70925824771631,9.23014299927236,9.10497985631836,-1.6094379124341,-1.20397280432594,-0.392316635380768,0.200670695280333,0.381855242469031,-0.883500909857616,7.08183011989652,7.89779088121082,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,5
"HADROCK_6","HADROCK",8,"Europe (EU)",6,"HADROCK_6",117,1,2012,NA,7960,9270,0.091331658,0.078317152,9000,9000,0.2,0.3,0.874444444,1.024444444,1.19,0.443333333,1312.126217,2188.476471,2,6,"Europe (EU)",8,1,6910,0.105065123,10200,0.2,0.645098039,0.87,1139.044241,8.98218427883843,9.1345386585599,-2.39325780449611,-2.54698864505742,9.10497985631836,9.10497985631836,-1.6094379124341,-1.20397280432594,-0.134166515415167,0.0241504597984436,0.173953307123438,-0.813433347186327,7.17940416685863,7.6909609053737,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
"HADROCK_7","HADROCK",8,"Europe (EU)",7,"HADROCK_7",118,1,2012,NA,9850,9270,0.073807107,0.078317152,9000,9000,0.2,0.3,1.047777778,1.024444444,0.68,0.443333333,1623.673773,2188.476471,2,6,"Europe (EU)",8,2,6910,0.105065123,10200,0.2,0.645098039,0.87,1139.044241,9.19522673416613,9.1345386585599,-2.60630025119933,-2.54698864505742,9.10497985631836,9.10497985631836,-1.6094379124341,-1.20397280432594,0.0466715195212358,0.0241504597984436,-0.385662480811985,-0.813433347186327,7.39244662184821,7.6909609053737,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2
"HADROCK_8","HADROCK",8,"Europe (EU)",8,"HADROCK_8",119,1,2012,NA,9580,9270,0.075782881,0.078317152,10200,9000,0.2,0.3,0.895098039,1.024444444,0.64,0.443333333,1579.166979,2188.476471,2,6,"Europe (EU)",8,3,6910,0.105065123,10200,0.2,0.645098039,0.87,1139.044241,9.16743287096491,9.1345386585599,-2.57988285616766,-2.54698864505742,9.23014299927236,9.10497985631836,-1.6094379124341,-1.20397280432594,-0.110822025924312,0.0241504597984436,-0.446287102628419,-0.813433347186327,7.36465275850619,7.6909609053737,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,3
"HADROCK_9","HADROCK",8,"Europe (EU)",9,"HADROCK_9",120,1,2012,NA,6910,9270,0.105065123,0.078317152,10200,9000,0.2,0.3,0.645098039,1.024444444,0.87,0.443333333,1139.044241,2188.476471,2,6,"Europe (EU)",8,4,6910,0.105065123,10200,0.2,0.645098039,0.87,1139.044241,8.84072491676172,9.1345386585599,-2.25317490203334,-2.54698864505742,9.23014299927236,9.10497985631836,-1.6094379124341,-1.20397280432594,-0.438352975287346,0.0241504597984436,-0.139262067333508,-0.813433347186327,7.03794480465949,7.6909609053737,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,4
"HADVIIb-k_1","HADVIIb-k",9,"Europe (EU)",1,"HADVIIb-k_1",121,1,2011,NA,85700,88000,0.150525088,0.305,7500,7500,0.33,0.33,9.653333333,10.2,1.709090909,1.593939394,24088.23604,24734.71146,1,6,"Europe (EU)",8,1,98000,0.278571429,10000,0.4,8.52,1.135,32308.63549,11.3586081045859,11.3850920934603,-1.8936255110113,-1.18744350237473,8.9226582995244,8.9226582995244,-1.10866262452161,-1.10866262452161,2.26730327881488,2.32238772029023,0.535961596984341,0.466208558315207,10.0894788691836,10.1159628583421,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
"HADVIIb-k_10","HADVIIb-k",9,"Europe (EU)",10,"HADVIIb-k_10",122,1,2013,NA,68600,74700,0.225947522,0.204819277,10000,7500,0.4,0.33,3.81,4.04,1.37,2.796969697,22616.04484,20996.39711,3,6,"Europe (EU)",8,1,71400,0.217086835,10000,0.4,4.06,1.2475,23539.14871,11.136047813714,11.2212353711209,-1.48745251021309,-1.58562726426979,9.21034037197618,8.9226582995244,-0.916290731874155,-1.10866262452161,1.33762918913861,1.39624469197306,0.314810739840034,1.02853658005316,10.0264148820386,9.95210613579592,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
"HADVIIb-k_11","HADVIIb-k",9,"Europe (EU)",11,"HADVIIb-k_11",123,1,2013,NA,71100,74700,0.218002813,0.204819277,10000,7500,0.4,0.33,4.03,4.04,1.26,2.796969697,23440.24473,20996.39711,3,6,"Europe (EU)",8,2,71400,0.217086835,10000,0.4,4.06,1.2475,23539.14871,11.1718426157913,11.2212353711209,-1.52324731260657,-1.58562726426979,9.21034037197618,8.9226582995244,-0.916290731874155,-1.10866262452161,1.39376637595859,1.39624469197306,0.231111720963387,1.02853658005316,10.0622096843361,9.95210613579592,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2
"HADVIIb-k_12","HADVIIb-k",9,"Europe (EU)",12,"HADVIIb-k_12",124,1,2013,NA,71400,74700,0.217086835,0.204819277,10000,7500,0.4,0.33,4.06,4.04,1.2475,2.796969697,23539.14871,20996.39711,3,6,"Europe (EU)",8,3,71400,0.217086835,10000,0.4,4.06,1.2475,23539.14871,11.1760531483277,11.2212353711209,-1.52745784419453,-1.58562726426979,9.21034037197618,8.9226582995244,-0.916290731874155,-1.10866262452161,1.40118297361364,1.39624469197306,0.221141548643537,1.02853658005316,10.0664202166089,9.95210613579592,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,3
"HADVIIb-k_13","HADVIIb-k",9,"Europe (EU)",13,"HADVIIb-k_13",125,1,2014,NA,59900,57600,0.217028381,0.225694444,10000,10000,0.4,0.4,2.45,2.32,1.3275,1.4875,19747.82924,18989.56535,4,6,"Europe (EU)",8,1,60600,0.214521452,10000,0.4,2.49,1.325,19978.60521,11.0004317841035,10.961277846684,-1.52772714597525,-1.48857321220954,9.21034037197618,9.21034037197618,-0.916290731874155,-0.916290731874155,0.896088024556636,0.841567185678219,0.283297474133957,0.397096858437648,9.89079885238978,9.85164491518209,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
"HADVIIb-k_14","HADVIIb-k",9,"Europe (EU)",14,"HADVIIb-k_14",126,1,2014,NA,60600,57600,0.214521452,0.225694444,10000,10000,0.4,0.4,2.49,2.32,1.325,1.4875,19978.60521,18989.56535,4,6,"Europe (EU)",8,2,60600,0.214521452,10000,0.4,2.49,1.325,19978.60521,11.0120501720574,10.961277846684,-1.53934553629066,-1.48857321220954,9.21034037197618,9.21034037197618,-0.916290731874155,-0.916290731874155,0.912282710476616,0.841567185678219,0.281412459438185,0.397096858437648,9.90241724045645,9.85164491518209,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2
"HADVIIb-k_15","HADVIIb-k",9,"Europe (EU)",15,"HADVIIb-k_15",127,1,2015,NA,76900,67800,0.197659298,0.224188791,10000,10000,0.4,0.4,3.83,3.82,1.3025,1.2975,25352.38846,22352.30088,5,6,"Europe (EU)",8,1,76900,0.197659298,10000,0.4,3.83,1.3025,25352.38846,11.2502611554937,11.1243174739285,-1.62121044759358,-1.49526676513359,9.21034037197618,9.21034037197618,-0.916290731874155,-0.916290731874155,1.34286480319255,1.34025042261848,0.264285494645385,0.260439336057907,10.1406282239104,10.014684542394,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
"HADVIIb-k_2","HADVIIb-k",9,"Europe (EU)",2,"HADVIIb-k_2",128,1,2011,NA,88400,88000,0.308823529,0.305,7500,7500,0.33,0.33,10.24,10.2,1.542424242,1.593939394,24847.14196,24734.71146,1,6,"Europe (EU)",8,2,98000,0.278571429,10000,0.4,8.52,1.135,32308.63549,11.3896272486257,11.3850920934603,-1.17498526878602,-1.18744350237473,8.9226582995244,8.9226582995244,-1.10866262452161,-1.10866262452161,2.32630161961136,2.32238772029023,0.433355361814948,0.466208558315207,10.1204980132404,10.1159628583421,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2
"HADVIIb-k_3","HADVIIb-k",9,"Europe (EU)",3,"HADVIIb-k_3",129,1,2011,NA,95800,88000,0.284968685,0.305,10000,7500,0.4,0.33,8.32,10.2,1.15,1.593939394,31583.33959,24734.71146,1,6,"Europe (EU)",8,3,98000,0.278571429,10000,0.4,8.52,1.135,32308.63549,11.470017963959,11.3850920934603,-1.25537598194341,-1.18744350237473,9.21034037197618,8.9226582995244,-0.916290731874155,-1.10866262452161,2.11866225483312,2.32238772029023,0.139761942375159,0.466208558315207,10.3603850323768,10.1159628583421,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,3
"HADVIIb-k_4","HADVIIb-k",9,"Europe (EU)",4,"HADVIIb-k_4",130,1,2011,NA,97700,88000,0.279426817,0.305,10000,7500,0.4,0.33,8.5,10.2,1.12,1.593939394,32209.7315,24734.71146,1,6,"Europe (EU)",8,4,98000,0.278571429,10000,0.4,8.52,1.135,32308.63549,11.4896568380309,11.3850920934603,-1.27501485609226,-1.18744350237473,9.21034037197618,8.9226582995244,-0.916290731874155,-1.10866262452161,2.14006616349627,2.32238772029023,0.113328685307003,0.466208558315207,10.38002390637,10.1159628583421,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,4
"HADVIIb-k_5","HADVIIb-k",9,"Europe (EU)",5,"HADVIIb-k_5",131,1,2011,NA,98000,88000,0.278571429,0.305,10000,7500,0.4,0.33,8.52,10.2,1.135,1.593939394,32308.63549,24734.71146,1,6,"Europe (EU)",8,5,98000,0.278571429,10000,0.4,8.52,1.135,32308.63549,11.4927227576527,11.3850920934603,-1.2780807749412,-1.18744350237473,9.21034037197618,8.9226582995244,-0.916290731874155,-1.10866262452161,2.14241634084122,2.32238772029023,0.126632650933366,0.466208558315207,10.38308982611,10.1159628583421,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,5
"HADVIIb-k_6","HADVIIb-k",9,"Europe (EU)",6,"HADVIIb-k_6",132,1,2012,NA,62000,55800,0.456451613,0.331541219,7500,7500,0.33,0.33,7.706666667,6.786666667,2.284848485,2.818181818,17426.72853,15684.05567,2,6,"Europe (EU)",8,1,72800,0.392857143,10000,0.4,6.8,1.435,24000.70065,11.0348896640272,10.9295291483694,-0.784272580183886,-1.10400313621109,8.9226582995244,8.9226582995244,-1.10866262452161,-1.10866262452161,2.04208575517932,1.91495990306333,0.826299713613743,1.03609193162226,9.76576042898724,9.6603999128831,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
"HADVIIb-k_7","HADVIIb-k",9,"Europe (EU)",7,"HADVIIb-k_7",133,1,2012,NA,70600,55800,0.40509915,0.331541219,10000,7500,0.4,0.33,6.55,6.786666667,1.52,2.818181818,23275.40475,15684.05567,2,6,"Europe (EU)",8,2,72800,0.392857143,10000,0.4,6.8,1.435,24000.70065,11.1647854234813,10.9295291483694,-0.90362342702304,-1.10400313621109,9.21034037197618,8.9226582995244,-0.916290731874155,-1.10866262452161,1.87946504964716,1.91495990306333,0.418710334858185,1.03609193162226,10.0551524918974,9.6603999128831,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2
"HADVIIb-k_8","HADVIIb-k",9,"Europe (EU)",8,"HADVIIb-k_8",134,1,2012,NA,72500,55800,0.394482759,0.331541219,10000,7500,0.4,0.33,6.77,6.786666667,1.4425,2.818181818,23901.79666,15684.05567,2,6,"Europe (EU)",8,3,72800,0.392857143,10000,0.4,6.8,1.435,24000.70065,11.1913418408428,10.9295291483694,-0.930179843073284,-1.10400313621109,9.21034037197618,8.9226582995244,-0.916290731874155,-1.10866262452161,1.91250108692418,1.91495990306333,0.366377719400117,1.03609193162226,10.0817089091528,9.6603999128831,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,3
